  -8.0000000000000000        9.5123782432575298E-015  -1.0762027457630043E-013   8.5423592944938460E-013  -5.4919741393782756E-012   3.0327507232715674E-011  -1.4853422677445043E-010   6.5836510678971598E-010  -2.6777716445068458E-009   1.0095242411773895E-008  -3.5546915973399447E-008   1.1759932494536974E-007
  -7.9839839839839843        1.0811320668543501E-014  -1.2207125339474610E-013   9.6697017385019428E-013  -6.2039068748923407E-012   3.4186916780042837E-011  -1.6707840055854969E-010   7.3894888471765690E-010  -2.9988677219808794E-009   1.1280232542952889E-008  -3.9627895319915668E-008   1.3079186219855363E-007
  -7.9679679679679678        1.2284485861314797E-014  -1.3842660323757884E-013   1.0942922972557131E-012  -7.0062423361203520E-012   3.8526914944679742E-011  -1.8788539981337538E-010   8.2916069197487182E-010  -3.3574954231138274E-009   1.2600599184997423E-008  -4.4164088710819950E-008   1.4541961159593747E-007
  -7.9519519519519521        1.3954806492712851E-014  -1.5693238090947450E-013   1.2380512143964197E-012  -7.9102118460139842E-012   4.3405981449439424E-011  -2.1122468418639736E-010   9.3012147793174372E-010  -3.7579225944200486E-009   1.4071360980366326E-008  -4.9204704769131308E-008   1.6163354042080989E-007
  -7.9359359359359356        1.5848174715850759E-014  -1.7786578009542645E-013   1.4003250842215663E-012  -8.9284100168113715E-012   4.8889538876987474E-011  -2.3739697159232565E-010   1.0430791070005838E-009  -4.2048881229564492E-009   1.5709150219355567E-008  -5.4804091167015268E-008   1.7959991405865481E-007
  -7.9199199199199199        1.7993816200888026E-014  -2.0153898556262642E-013   1.5834490769428257E-012  -1.0074956171953980E-011   5.5050755426105726E-011  -2.6673776320116431E-010   1.1694222988672651E-009  -4.7036522545014948E-009   1.7532380197697589E-008  -6.1022251097226716E-008   1.9950178247160405E-007
  -7.9039039039039043        2.0424710408816685E-014  -2.2830349337827016E-013   1.7900464213535631E-012  -1.1365674378134792E-011   6.1971437868740547E-011  -2.9962125389392723E-010   1.3106960498236432E-009  -5.2600520961890446E-009   1.9561429259743735E-008  -6.7925409444695337E-008   2.2154060432469468E-007
  -7.8878878878878878        2.3178062687116147E-014  -2.5855495209312215E-013   2.0230631096679447E-012  -1.2818294171954092E-011   6.9743024532140963E-011  -3.3646466893672463E-010   1.4686186868636425E-009  -5.8805628165612538E-009   2.1818843117844291E-008  -7.5586633207309996E-008   2.4593802081019110E-007
  -7.8718718718718721        2.6295834427826454E-014  -2.9273858614742567E-013   2.2858066792645862E-012  -1.4452674291895701E-011   7.8467689164334039E-011  -3.7773307177304936E-010   1.6451007211045747E-009  -6.5723651044654690E-009   2.4329557182479962E-008  -8.4086511107329229E-008   2.7293779220032307E-007
  -7.8558558558558556        2.9825338261320175E-014  -3.3135526976548720E-013   2.5819895374201368E-012  -1.6291051976290053E-011   8.8259567679862941E-011  -4.2394469238812594E-010   1.8422656833894882E-009  -7.3434195010181647E-009   2.7121140793876204E-008  -9.3513897758671909E-008   3.0280791121648139E-007
