  -10.000000000000000       -1.1349467175608599E-003
  -9.9799799799799800       -1.1813098797333198E-003
  -9.9599599599599600       -1.2295669079774678E-003
  -9.9399399399399400       -1.2797951561333656E-003
  -9.9199199199199199       -1.3320751368654784E-003
  -9.8998998998998999       -1.3864906506025753E-003
  -9.8798798798798799       -1.4431289197363107E-003
  -9.8598598598598599       -1.5020807282926016E-003
  -9.8398398398398399       -1.5634405672985642E-003
  -9.8198198198198199       -1.6273067860768356E-003
  -9.7997997997997999       -1.6937817497084890E-003
  -9.7797797797797799       -1.7629720029155346E-003
  -9.7597597597597598       -1.8349884406241631E-003
  -9.7397397397397398       -1.9099464854804725E-003
  -9.7197197197197198       -1.9879662726014109E-003
  -9.6996996996996998       -2.0691728418551236E-003
  -9.6796796796796798       -2.1536963379767842E-003
  -9.6596596596596598       -2.2416722188383750E-003
  -9.6396396396396398       -2.3332414722037507E-003
  -9.6196196196196198       -2.4285508413137108E-003
  -9.5995995995995997       -2.5277530596597309E-003
  -9.5795795795795797       -2.6310070953194735E-003
  -9.5595595595595597       -2.7384784052422598E-003
  -9.5395395395395397       -2.8503391998883497E-003
  -9.5195195195195197       -2.9667687186421226E-003
  -9.4994994994994997       -3.0879535164362194E-003
  -9.4794794794794797       -3.2140877620412630E-003
  -9.4594594594594597       -3.3453735484940909E-003
  -9.4394394394394396       -3.4820212161564409E-003
  -9.4194194194194196       -3.6242496889158041E-003
  -9.3993993993993996       -3.7722868240607096E-003
  -9.3793793793793796       -3.9263697763840455E-003
  -9.3593593593593596       -4.0867453770902559E-003
  -9.3393393393393396       -4.2536705281053010E-003
  -9.3193193193193196       -4.4274126124122272E-003
  -9.2992992992992995       -4.6082499210601648E-003
  -9.2792792792792795       -4.7964720975203863E-003
  -9.2592592592592595       -4.9923806000900404E-003
  -9.2392392392392395       -5.1962891830720373E-003
  -9.2192192192192195       -5.4085243974886605E-003
  -9.1991991991991995       -5.6294261121166032E-003
  -9.1791791791791795       -5.8593480556624602E-003
  -9.1591591591591595       -6.0986583809302334E-003
  -9.1391391391391394       -6.3477402518662069E-003
  -9.1191191191191194       -6.6069924544016057E-003
  -9.0990990990990994       -6.8768300320498962E-003
  -9.0790790790790794       -7.1576849472534025E-003
  -9.0590590590590594       -7.4500067695131211E-003
  -9.0390390390390394       -7.7542633913764330E-003
  -9.0190190190190194       -8.0709417733996428E-003
  -8.9989989989989994       -8.4005487192461304E-003
  -8.9789789789789793       -8.7436116821264943E-003
  -8.9589589589589593       -9.1006796038342191E-003
  -8.9389389389389393       -9.4723237876794212E-003
  -8.9189189189189193       -9.8591388066740105E-003
  -8.8988988988988993       -1.0261743448374270E-002
  -8.8788788788788793       -1.0680781697841519E-002
  -8.8588588588588593       -1.1116923760238031E-002
  -8.8388388388388393       -1.1570867124634128E-002
  -8.8188188188188192       -1.2043337670663170E-002
  -8.7987987987987992       -1.2535090819723997E-002
  -8.7787787787787792       -1.3046912732495813E-002
  -8.7587587587587592       -1.3579621554597814E-002
  -8.7387387387387392       -1.4134068712296001E-002
  -8.7187187187187192       -1.4711140260231804E-002
  -8.6986986986986992       -1.5311758283222131E-002
  -8.6786786786786791       -1.5936882354257945E-002
  -8.6586586586586591       -1.6587511050908450E-002
  -8.6386386386386391       -1.7264683532420961E-002
  -8.6186186186186191       -1.7969481179892020E-002
  -8.5985985985985991       -1.8703029301973862E-002
  -8.5785785785785791       -1.9466498908671477E-002
  -8.5585585585585591       -2.0261108555880269E-002
  -8.5385385385385391       -2.1088126263411045E-002
  -8.5185185185185190       -2.1948871509350047E-002
  -8.4984984984984990       -2.2844717303704971E-002
  -8.4784784784784790       -2.3777092344394735E-002
  -8.4584584584584590       -2.4747483258750733E-002
  -8.4384384384384390       -2.5757436933810430E-002
  -8.4184184184184190       -2.6808562938800958E-002
  -8.3983983983983990       -2.7902536043329762E-002
  -8.3783783783783790       -2.9041098834922938E-002
  -8.3583583583583589       -3.0226064439678239E-002
  -8.3383383383383389       -3.1459319349929710E-002
  -8.3183183183183189       -3.2742826362954003E-002
  -8.2982982982982989       -3.4078627634885207E-002
  -8.2782782782782789       -3.5468847854144746E-002
  -8.2582582582582589       -3.6915697538835883E-002
  -8.2382382382382389       -3.8421476462698979E-002
  -8.2182182182182189       -3.9988577214372580E-002
  -8.1981981981981988       -4.1619488894857920E-002
  -8.1781781781781788       -4.3316800958239803E-002
  -8.1581581581581588       -4.5083207200874373E-002
  -8.1381381381381388       -4.6921509904414647E-002
  -8.1181181181181188       -4.8834624138207897E-002
  -8.0980980980980988       -5.0825582226763123E-002
  -8.0780780780780788       -5.2897538388153677E-002
  -8.0580580580580587       -5.5053773549388230E-002
  -8.0380380380380387       -5.7297700344952039E-002
  -8.0180180180180187       -5.9632868304890757E-002
  -7.9979979979979978       -6.2062969238978687E-002
  -7.9779779779779778       -6.4591842823682757E-002
  -7.9579579579579578       -6.7223482398804463E-002
  -7.9379379379379387       -6.9962040980845727E-002
  -7.9179179179179178       -7.2811837500314183E-002
  -7.8978978978978978       -7.5777363270340403E-002
  -7.8778778778778777       -7.8863288694145189E-002
  -7.8578578578578577       -8.2074470219039533E-002
  -7.8378378378378377       -8.5415957544795043E-002
  -7.8178178178178177       -8.8893001094358673E-002
  -7.7977977977977977       -9.2511059755019512E-002
  -7.7777777777777777       -9.6275808898256376E-002
  -7.7577577577577577      -0.10019314868660770     
  -7.7377377377377377      -0.10426921267600059     
  -7.7177177177177176      -0.10851037672206150     
  -7.6976976976976976      -0.11292326819899490     
  -7.6776776776776776      -0.11751477553966506     
  -7.6576576576576576      -0.12229205810554027     
  -7.6376376376376376      -0.12726255639516129     
  -7.6176176176176176      -0.13243400259977028     
  -7.5975975975975976      -0.13781443151468040     
  -7.5775775775775776      -0.14341219181487924     
