  -3.0000000000000000        1.0000000000000000       -6.0000000000000000        34.000000000000000       -180.00000000000000        876.00000000000000       -3816.0000000000000        14136.000000000000       -39024.000000000000        36240.000000000000        406944.00000000000       -3093984.0000000000     
  -2.9939939939939939        1.0000000000000000       -5.9879879879879878        33.856000144288430       -178.77737023336675        867.38074461575081       -3763.6465179042584        13862.862694086009       -37846.897076462716        32546.687359272328        410661.18026728032       -3044874.5870403457     
  -2.9879879879879878        1.0000000000000000       -5.9759759759759756        33.712288865442012       -177.55992445113995        858.82010962346953       -3711.8089471857875        13593.479999560253       -36692.602541052518        28965.391287521517        413985.15818786935       -2995342.4029166959     
  -2.9819819819819822        1.0000000000000000       -5.9639639639639643        33.568866163460761       -176.34765225415339        850.31784619265477       -3660.4837745752188        13327.814860314849       -35560.802250398548        25493.935106617719        416927.92573087319       -2945433.9565482885     
  -2.9759759759759761        1.0000000000000000       -5.9519519519519521        33.425732038344655       -175.14054324324056        841.87370599246299       -3609.6675017329389        13065.830472912266       -34451.185166328163        22130.172177013592        419501.24117524404       -2895194.3304454861     
  -2.9699699699699700        1.0000000000000000       -5.9399399399399400        33.282886490093695       -173.93858701923523        833.48744119171192       -3559.3566452191099        12807.490285510508       -33363.443334667325        18871.985600366374        421716.63234109012       -2844667.2085863980     
  -2.9639639639639639        1.0000000000000000       -5.9279279279279278        33.140329518707894       -172.74177318297112        825.15880445887865       -3509.5477364636381        12552.757996790255       -32297.271864129943        15717.287924193079        423585.39978896949       -2793894.9039070331     
  -2.9579579579579578        1.0000000000000000       -5.9159159159159156        32.998061124187245       -171.55009133528188        816.88754896209980       -3460.2373217361719        12301.597554884289       -31252.368905298172        12664.020848549349        425118.61998734897       -2742918.3854092369     
  -2.9519519519519521        1.0000000000000000       -5.9039039039039043        32.856081306531763       -170.36353107700137        808.67342836917169       -3411.4219621160983        12053.973156309017       -30228.435629692620        9710.1549347229593        426327.14844845183       -2691777.3048901078     
  -2.9459459459459461        1.0000000000000000       -5.8918918918918921        32.714390065741419       -169.18208200896296        800.51619684754951       -3363.0982334625069        11809.849244898196       -29225.176208931181        6853.6893159387982        427221.62283277360       -2640510.0232962086     
  -2.9399399399399400        1.0000000000000000       -5.8798798798798799        32.572987401816228       -168.00573373200052        792.41560906434893       -3315.2627263842214        11569.190510738812       -28242.297793979706        4092.6514100539498        427812.46602233802       -2589153.6367075029     
  -2.9339339339339339        1.0000000000000000       -5.8678678678678677        32.431873314756196       -166.83447584694778        784.37142018634540       -3267.9120462097608        11331.961889109130       -27279.510494489645        1425.0966342518805        428109.88916309801       -2537744.0019531753     
  -2.9279279279279278        1.0000000000000000       -5.8558558558558556        32.291047804561316       -165.66829795463832        776.38338587997350       -3221.0428129573329        11098.128559418878       -26336.527358226165       -1150.8918782877445        428123.89467654610       -2486315.7618642948     
  -2.9219219219219221        1.0000000000000000       -5.8438438438438443        32.150510871231596       -164.50718965590599        768.45126231132826       -3174.6516613048402        10867.655944151631       -25413.064350585460       -3637.2035597470822        427864.27924079791       -2434902.3701666086     
  -2.9159159159159160        1.0000000000000000       -5.8318318318318321        32.010262514767021       -163.35114055158425        760.57480614616247       -3128.7352405598408        10640.509707809280       -24508.840334199682       -6035.7006870601617        427340.63674140273       -2383536.1160167041     
  -2.9099099099099099        1.0000000000000000       -5.8198198198198199        31.870302735167598       -162.20014024250693        752.75377454989052       -3083.2902146295783        10416.655755858817       -23623.577048632440       -8348.2186593519582        426562.36119200377       -2332248.1481860406     
  -2.9039039039039038        1.0000000000000000       -5.8078078078078077        31.730631532433335       -161.05417832950772        744.98792518758592       -3038.3132619909384        10196.060233681124       -22756.999090160658       -10576.566273425386        425538.64962516801       -2281068.4988953779     
  -2.8978978978978978        1.0000000000000000       -5.7957957957957955        31.591248906564218       -159.91324441342022        737.27701622398115       -2993.8010756604563        9978.6895255219952       -21908.833891646420       -12722.525997314980        424278.50495348510       -2230026.1073042527     
  -2.8918918918918921        1.0000000000000000       -5.7837837837837842        31.452154857560267       -158.77732809507830        729.62080632346976       -2949.7503631643071        9764.5102534453508       -21078.811702496023       -14787.854241906563        422790.73880123376       -2179148.8426582236     
  -2.8858858858858860        1.0000000000000000       -5.7717717717717720        31.313349385421461       -157.64641897531544        722.01905465010293       -2906.1578465082794        9553.4892762885102       -20266.665568706921       -16774.281630637008        421083.97430677601       -2128463.5270978152     
  -2.8798798798798799        1.0000000000000000       -5.7597597597597598        31.174832490147807       -156.52050665496546        714.47152086759297       -2863.0202621477933        9345.5936886197724       -19472.131313003403       -18683.513267281654        419166.64889588230       -2077995.9581327699     
  -2.8738738738738738        1.0000000000000000       -5.7477477477477477        31.036604171739306       -155.39958073486196        706.97796513931121       -2820.3343609578660        9140.7908196980461       -18694.947515058338       -20517.229001833708        417047.01702624810       -2027770.9307845256     
  -2.8678678678678677        1.0000000000000000       -5.7357357357357355        30.898664430195957       -154.28363081583865        699.53814812828932       -2778.0969082031170        8939.0482324346922       -17934.855491803552       -22277.083694491230        414733.15290333010       -1977812.2594011086     
  -2.8618618618618621        1.0000000000000000       -5.7237237237237242        30.761013265517775       -153.17264649872939        692.15183099721833       -2736.3046835077575        8740.3337223574999       -17191.599277827052       -23964.707477754899        412232.95316775603       -1928142.7991474029     
  -2.8558558558558560        1.0000000000000000       -5.7117117117117120        30.623650677704738       -152.06661738436759        684.81877540844789       -2694.9544808255632        8544.6153165768501       -16464.925605856486       -25581.706016643133        409554.13955453207       -1878784.4671740434     
  -2.8498498498498499        1.0000000000000000       -5.6996996996996998        30.486576666756847       -150.96553307358707        677.53874352398816       -2654.0431084098909        8351.8612727540312       -15754.583887331013       -27129.660767042136        406704.26152416097       -1829758.2634690902     
  -2.8438438438438438        1.0000000000000000       -5.6876876876876876        30.349791232674114       -149.86938316722154        670.31149800550963       -2613.5673887836547        8162.0400780717564       -15060.326193058325       -28610.129232186373        403690.69886599324       -1781084.2913947930     
  -2.8378378378378377        1.0000000000000000       -5.6756756756756754        30.213294375456535       -148.77815726610464        663.13680201434113       -2573.5241587093151        7975.1204482067551       -14381.907233958991       -30024.645217289493        400520.66427390580       -1732781.7779136600     
  -2.8318318318318321        1.0000000000000000       -5.6636636636636641        30.077086095104121       -147.69184497107020        656.01441921147261       -2533.9102691588778        7791.0713263046282       -13719.084341896829       -31374.719082326366        397201.20589457790       -1684869.0935066212     
  -2.8258258258258260        1.0000000000000000       -5.6516516516516520        29.941166391616846       -146.61043588295166        648.94411375755124       -2494.7225852838692        7609.8618819567419       -13071.617450595368       -32661.837992978733        393739.20984852116       -1637363.7717868071     
  -2.8198198198198199        1.0000000000000000       -5.6396396396396398        29.805535264994727       -145.53391960258287        641.92565031288632       -2455.9579863853451        7431.4615101794761       -12439.269076640318       -33887.466169748543        390141.40272410476       -1590282.5288120117     
  -2.8138138138138138        1.0000000000000000       -5.6276276276276276        29.670192715237761       -144.46228573079750        634.95879403744573       -2417.6133658838708        7255.8398303954273       -11821.804300567863       -35053.045135253531        386414.35404471401       -1543641.2820993750     
  -2.8078078078078077        1.0000000000000000       -5.6156156156156154        29.535138742345946       -143.39552386842917        628.04331059085700       -2379.6856312895106        7082.9666854169136       -11218.990748038239       -36159.993959705920        382564.47870930447       -1497455.1693450972     
